CustomerID,Age,Gender,City,State,Annual_Income,Purchase_History,Visit_Frequency,Average_Session_Duration,Last_Purchase_Date,Items_in_Cart,Payment_Method,Purchase_Amount,Discount_Used,Customer_Satisfaction
348bb448-95f7-4113-b1df-c770ca051dc6,63,Male,West Jessicaland,New Jersey,118110.5,Fashion,11,46.93,2023-03-31,1,PayPal,380.77,Yes,5
aa6976d4-d8d3-4b4b-8dc7-ab850cbe356a,41,Female,North Michelle,North Carolina,39287.96,Home,16,41.48,2024-02-05,4,Credit Card,196.68,No,5
e785b9ad-eda1-4f03-82e0-209748f629cc,60,Male,Georgemouth,Connecticut,51608.23,Groceries,9,21.19,2023-05-23,2,Credit Card,18.18,Yes,8
10d64f4c-7f55-4160-89b1-d9ba83527f25,37,Other,Mathewsburgh,Connecticut,83985.57,Electronics,5,53.02,2023-04-24,9,Credit Card,187.55,No,9
0da94012-a9b5-42d5-bdc2-7e374e5efcd5,46,Other,Lake Corey,Pennsylvania,52342.85,Electronics,18,44.36,2024-08-20,8,PayPal,174.83,Yes,8
70ac95f6-e19d-4ea8-aee8-d8e3f164d060,58,Female,Michaelton,Michigan,87894.25,Fashion,10,27.0,2024-05-10,3,Credit Card,108.88,Yes,2
63d3ca7b-9cfe-49da-8f9a-3b685b16e857,32,Female,Griffinstad,Oklahoma,145039.2,Electronics,9,50.69,2023-02-19,4,PayPal,196.46,No,2
fe7f65a7-349c-409c-8ea7-c4ce26829a9e,52,Other,Millerside,Kentucky,42944.63,Fashion,16,39.7,2024-04-06,4,Debit Card,254.75,Yes,5
0c8fbe59-f527-403e-98b5-1e79fea95523,21,Other,East Brittanyport,West Virginia,114751.04,Sports,9,16.26,2024-08-04,9,PayPal,420.69,Yes,3
8611c390-0716-43b0-9723-c267f6f9c1e3,60,Female,Taylormouth,Wisconsin,38577.71,Sports,5,55.5,2024-07-08,5,Credit Card,272.95,Yes,10
374e39e3-9986-4b03-9fda-781d994024a3,28,Male,Michaelburgh,Florida,129146.65,Groceries,7,20.8,2022-10-13,8,PayPal,190.63,No,7
38a58488-0d68-4e70-929c-fa9d5d2ea215,37,Female,Port Brittany,Arkansas,77588.44,Fashion,2,49.64,2024-07-21,7,Debit Card,120.46,Yes,8
bea68215-9190-4241-8d87-4f1b9239264c,63,Male,South Teresa,Washington,111056.07,Home,8,17.84,2023-10-26,1,Debit Card,338.32,Yes,10
dfbccfc2-f619-4e28-8e0e-1324b44750a5,21,Female,South Elizabethfort,Vermont,57973.04,Electronics,13,9.76,2024-04-25,7,Bank Transfer,104.63,No,6
24613616-f6e7-497f-85f1-2442e8310ffc,34,Female,Millerborough,West Virginia,48741.17,Sports,8,44.3,2024-02-09,8,Debit Card,464.84,No,5
5db9fe41-0346-455a-aa18-7b64ff0571b4,47,Female,Stephanieside,Indiana,118705.21,Electronics,13,56.02,2024-07-15,3,Debit Card,12.64,Yes,8
35725634-9553-45fc-a26c-b83ebcd79748,21,Female,North Felicia,Michigan,120241.28,Beauty,2,52.2,2024-08-26,8,Bank Transfer,258.53,Yes,5
d427c3ef-c60a-4b3b-b6d6-5b167e667f4e,47,Other,North Juliehaven,Vermont,66893.45,Home,6,47.64,2022-12-19,6,Debit Card,138.78,Yes,10
fb805df6-2719-40b4-9355-0fa86ea35d3b,63,Male,Phillipsfurt,Vermont,44430.65,Sports,6,39.83,2023-09-05,6,Debit Card,460.57,Yes,6
1386d895-f877-45cf-96df-f420880b1284,22,Other,Rodriguezmouth,Kansas,32308.47,Groceries,7,11.67,2024-05-05,9,Credit Card,493.68,No,5
9b047f9d-36c2-40c0-a648-99c77216d054,40,Other,South Debbiefort,Nebraska,105067.56,Sports,18,46.66,2023-07-31,2,PayPal,415.71,Yes,9
e207d791-e565-4da2-8580-4f8e1fed2fe5,45,Female,North Harold,South Dakota,112067.67,Sports,6,43.97,2023-08-09,6,Bank Transfer,378.65,No,1
ebc546fb-ea2a-4b70-8da7-5059e52dd086,56,Other,New Kimberlyville,West Virginia,147086.55,Home,17,36.8,2023-05-27,7,Debit Card,21.93,No,3
8f93278c-05de-4a90-b492-602076b6caac,27,Male,Sandersport,California,110963.15,Electronics,16,12.96,2023-02-15,4,Credit Card,388.71,Yes,5
82a7a56f-b3b7-4c10-854e-64716241a6a7,45,Other,Millerside,Kentucky,40307.52,Sports,7,31.97,2023-03-19,9,Debit Card,185.87,No,5
c37c5c61-a069-426d-88b2-f2bc354bdb98,26,Female,Lake Taraberg,Colorado,134224.38,Fashion,2,52.24,2024-05-13,7,PayPal,302.74,Yes,3
dae9c022-17be-4482-9049-e89be5a86388,46,Male,Port Brianburgh,Hawaii,52480.85,Beauty,14,46.3,2024-03-13,9,Credit Card,66.9,No,1
b7af872b-f912-49c0-9a20-88b05a10c8a5,20,Male,Petersshire,South Dakota,57505.01,Electronics,1,51.99,2022-11-30,2,Bank Transfer,320.95,Yes,9
0306cd2c-de22-43b2-9399-e72b968015bd,40,Other,Coxhaven,South Dakota,121328.55,Home,17,16.84,2024-03-04,3,Bank Transfer,465.25,Yes,7
e5bd6a02-cec6-409a-88ac-0283283fefe1,37,Female,West Benjamintown,Kentucky,42674.6,Home,17,19.1,2023-04-24,9,PayPal,122.27,Yes,3
78a4e94e-5701-4ba3-86f9-6990e2781d53,64,Male,East Jennyberg,Delaware,136443.88,Fashion,19,10.74,2023-10-30,4,Credit Card,323.75,No,6
43d6bb89-c080-4e60-9c78-17e12b2fa52e,66,Other,Danielfort,Louisiana,105616.0,Beauty,1,58.54,2023-09-28,6,Credit Card,352.4,Yes,9
5c7fdb0a-2b55-43a3-90ea-0ad768d28de8,43,Male,Lynnhaven,Maryland,90824.0,Home,18,22.83,2024-04-05,8,Debit Card,389.42,Yes,1
1e756336-778b-4a5e-9f56-f21b9457803d,42,Male,West Maureenmouth,Florida,55235.92,Groceries,12,33.11,2024-05-01,1,PayPal,207.65,No,5
3d79d015-75fe-4f66-b0bf-91a634cc5fbe,19,Male,Murphymouth,South Dakota,145268.8,Beauty,6,54.42,2023-01-20,7,Debit Card,180.22,Yes,8
84b8ce1b-0b15-483e-ace4-35094782ff12,64,Male,New Kevin,Oklahoma,21579.97,Electronics,19,41.3,2024-04-16,5,Credit Card,45.77,No,7
d6c341ed-a4c4-42a4-b621-1e5b98282259,52,Other,Briannaside,Iowa,45103.83,Groceries,12,32.85,2024-06-17,5,Bank Transfer,472.41,Yes,4
33ff91bc-5c6d-4a7d-8faf-aab4e27eee64,46,Female,Port Christopherbury,Kentucky,48587.73,Fashion,15,29.93,2023-03-31,4,Credit Card,130.95,Yes,3
b969397b-9dce-4129-b328-c8e890633ade,51,Female,Johnsonland,Iowa,80060.41,Beauty,8,53.25,2023-09-20,2,Bank Transfer,57.95,No,7
dab1470d-2c6c-46b1-97b0-7658d5aca72d,54,Female,Williamside,Oregon,81300.46,Groceries,14,44.39,2023-12-31,5,Credit Card,419.79,Yes,3
ed8164a1-5274-4e13-b6a6-61749c35f256,20,Other,Merrittshire,South Dakota,35400.12,Beauty,15,57.65,2024-01-21,2,Credit Card,285.67,No,6
39176043-891e-4ea8-89eb-2777c5dc1006,49,Other,Kathyshire,Massachusetts,52289.38,Home,1,49.05,2022-10-09,4,Debit Card,66.94,Yes,4
41273062-066f-4684-896d-2358f133d406,39,Other,North Anna,Nevada,98635.81,Electronics,16,9.94,2023-04-23,5,Debit Card,352.31,No,6
26836725-9e9a-4bdc-9cff-fee37da5c61b,25,Male,Marshburgh,Massachusetts,42421.9,Groceries,8,11.72,2024-07-05,5,PayPal,365.53,Yes,10
3f32dd42-95de-4253-8b2e-b5e6af2bd793,65,Other,Lake Cheryl,Arkansas,78055.72,Groceries,14,50.6,2024-01-22,1,Debit Card,252.0,Yes,8
445f0ddb-c676-44ca-9293-b87e14debb93,38,Other,Martinfurt,Nebraska,91623.13,Electronics,11,24.11,2024-09-06,4,Bank Transfer,142.06,No,2
ef82ae15-4b67-4fde-8d1a-06758c834b1d,51,Male,New Adam,Michigan,17000.32,Groceries,10,59.63,2023-12-17,6,Credit Card,410.82,Yes,7
b4d8a4dc-06a7-4291-a682-b32375b3458f,28,Other,Gregoryville,Texas,85620.46,Groceries,15,46.28,2023-09-21,1,Bank Transfer,65.65,No,10
00318318-958a-4f9a-896f-3adba9a0ea1c,51,Male,Paulfurt,South Dakota,44600.51,Electronics,5,12.34,2023-01-07,1,PayPal,292.57,Yes,3
fe00ba0c-08ea-4686-9eaf-3106e0a9571c,28,Other,New Edwardfort,Alabama,85480.87,Beauty,6,27.36,2024-06-19,1,Bank Transfer,271.93,Yes,6
d48af936-259b-47d9-9891-bdcbc78dfe87,36,Female,Kingstad,West Virginia,45719.45,Groceries,4,47.62,2023-11-20,4,Credit Card,250.24,Yes,10
ab6b0237-9f7d-4622-b900-7092a501af76,62,Male,Lake Kimberly,Tennessee,149063.48,Home,7,49.4,2023-06-28,8,Debit Card,246.79,No,4
cb816bc6-dc07-46a0-b249-65f8eb6a07f1,44,Other,Lake Anita,Utah,118766.74,Groceries,14,52.98,2022-11-02,4,Bank Transfer,318.77,No,9
32bb82be-c9cd-430f-9370-118fe0246622,68,Male,Kevinbury,North Dakota,128971.77,Beauty,12,26.94,2023-05-16,1,Credit Card,105.35,No,7
f5c4f9a0-2645-4aad-9a31-b29abe305e23,54,Other,South Jeffrey,California,38468.19,Sports,10,32.97,2023-08-09,7,Credit Card,203.6,No,6
0a50e6ea-2d54-43d1-a87c-837974020d87,53,Male,Billyside,Florida,72805.37,Beauty,9,45.8,2024-03-17,2,Bank Transfer,246.82,Yes,3
c4716b15-0918-47e0-97fd-2b8b019393ab,65,Male,Turnerchester,Kentucky,45660.25,Beauty,5,56.09,2024-02-13,2,Credit Card,247.8,Yes,8
ebf27578-72c4-492d-9d58-c3f5b744834c,36,Male,Dylanton,Iowa,75845.64,Home,1,48.45,2023-12-14,2,PayPal,326.43,No,2
0768eb39-2286-4e5e-8748-57ef21ac09cb,58,Other,Jasonfurt,Idaho,58776.96,Fashion,13,15.87,2023-07-27,1,Credit Card,186.78,Yes,3
897f6178-d635-49cd-b5e6-ca5b3f55747d,48,Other,Patriciaberg,Illinois,93467.75,Beauty,19,43.52,2023-07-03,9,PayPal,360.24,No,10
b468fb09-42b1-4820-8ac9-82942daba944,23,Male,Lake Sean,New Hampshire,105083.02,Home,19,32.03,2022-12-17,2,Debit Card,256.62,No,2
1415d820-5b3c-41da-8397-3a9b7d46563a,36,Other,Lake Shaun,New Mexico,147838.82,Beauty,5,41.92,2023-03-23,2,Bank Transfer,257.75,Yes,3
4c1e0260-5a3f-40f3-aa75-834ed2e52050,54,Male,Summersville,Georgia,80263.94,Fashion,2,57.5,2023-01-29,5,Credit Card,416.57,No,5
273651e3-0c22-4382-b41f-2d17184dbce8,23,Other,New Gregory,Maryland,105789.99,Fashion,2,18.11,2022-11-03,9,Bank Transfer,113.16,Yes,1
71a66d7e-1879-4431-955a-27aa934b3fa9,54,Other,Farleymouth,Florida,100994.7,Sports,12,24.49,2024-06-23,1,PayPal,460.07,Yes,9
fba75e59-b7e9-4c46-bea3-a97d8cd1536a,62,Other,Johnsonmouth,Nebraska,107580.85,Beauty,14,29.9,2023-09-27,5,Debit Card,214.92,Yes,3
22bc79de-5a78-4ca8-b2cf-50023b8074f9,22,Other,Lake Donald,Minnesota,133788.71,Electronics,5,39.44,2024-04-11,9,Debit Card,138.19,No,6
41d42312-f067-4a45-83ee-7d57c4820f79,37,Other,East Michelle,Virginia,71449.08,Beauty,18,30.1,2023-11-13,3,PayPal,353.34,No,10
3e965867-60ff-49ef-92f3-2ae9e46c2024,48,Other,North Seanside,North Carolina,78835.26,Groceries,13,9.71,2023-01-10,1,PayPal,164.63,Yes,5
b5dd76ff-613d-47af-932e-dad0466cfd17,38,Male,North Christinashire,Missouri,81015.12,Groceries,7,17.88,2023-07-12,1,Credit Card,78.54,Yes,10
f1c35912-1299-4bfe-b5af-37215d7a920b,57,Other,Hernandezshire,California,43956.68,Groceries,2,10.71,2024-09-01,4,Debit Card,422.34,No,1
d19689ab-52e8-4dcb-a463-991d4a31ca42,57,Other,Port Lindafurt,Maryland,85917.67,Fashion,4,8.17,2022-11-29,4,Debit Card,33.93,No,2
74f8798b-f9d0-4ef4-85d7-e0fe215a5764,54,Male,South Vanessa,Pennsylvania,92757.39,Home,19,21.0,2024-08-25,2,Debit Card,253.39,No,2
6475552c-e783-4335-be66-dcab83282109,59,Other,Floresstad,Georgia,29775.67,Sports,10,53.98,2024-01-13,2,Debit Card,242.37,No,1
e06b708a-cabd-42dd-aa71-a3ebb77359e8,63,Female,Shawland,Nebraska,65988.19,Groceries,13,30.21,2023-04-26,4,PayPal,479.24,Yes,1
6da77048-1182-48b0-be44-c9d866556707,40,Female,Gainesview,Utah,113621.21,Groceries,3,17.06,2023-01-16,7,Bank Transfer,59.25,Yes,10
d634d6e1-7eba-4367-a3eb-81edd2ac1cef,22,Other,East Melvinport,Utah,43160.92,Groceries,10,55.18,2024-07-08,9,Bank Transfer,153.63,No,5
1c7c916c-efcb-4227-816f-1d4a94247164,44,Male,Lake Marilynhaven,Kansas,54086.99,Beauty,16,42.9,2023-02-22,8,Debit Card,81.97,No,1
c7ca28a3-caa5-4c78-9102-170336cf9e00,48,Female,Mccormickborough,Michigan,126838.55,Electronics,9,16.83,2024-02-24,1,Credit Card,97.7,Yes,4
93f7553a-70a2-4260-a2fc-9e05143d4f7b,69,Male,South Stephenmouth,New Hampshire,147358.14,Beauty,19,38.84,2023-05-03,2,Debit Card,159.52,Yes,7
1bafd57f-3610-4872-b1ad-f5e163894bfa,31,Other,Christopherton,West Virginia,56043.72,Home,14,29.7,2023-11-17,9,Credit Card,146.94,No,8
214eb504-be83-4a5f-8bb9-11c0108f4f28,54,Male,Gomezchester,South Carolina,68784.44,Electronics,11,59.95,2024-01-28,1,PayPal,138.87,No,2
394fda48-9972-4ca2-9122-8931aef95908,32,Other,Smithmouth,South Dakota,141218.34,Electronics,2,49.77,2024-03-19,4,Credit Card,378.92,Yes,8
347a2f1f-b986-4e5f-8c15-aca9f766c4aa,66,Other,Lake Jeremy,Nebraska,77640.58,Electronics,2,39.98,2023-10-23,3,Debit Card,155.31,Yes,2
c74e84ba-e94f-43b5-a025-5e64dae072ea,24,Female,West Ronald,Missouri,65701.8,Fashion,1,38.99,2023-08-07,8,Credit Card,177.98,No,1
5adf14f0-82f3-462f-acae-ef2acb8c5229,69,Other,South Danielshire,Idaho,54090.4,Beauty,13,51.25,2024-08-07,6,Debit Card,415.04,Yes,4
e011e644-e74e-475b-9ba9-959ad027a21f,32,Female,Leblanctown,Wisconsin,38605.09,Groceries,19,44.58,2022-11-30,5,Bank Transfer,381.27,Yes,6
c4009903-751b-4d7f-bd04-953e670811af,41,Other,Lake Kristen,Nevada,147182.77,Electronics,12,18.56,2023-08-29,9,Debit Card,74.65,Yes,9
e68d74ad-350d-40fb-8563-893b526aeea9,65,Male,Johnsonshire,Nebraska,44874.09,Groceries,14,50.05,2022-09-27,6,Credit Card,376.28,Yes,4
7873b9fe-43d8-4169-9fa4-461a4259f215,41,Other,Nataliestad,New Jersey,143787.35,Home,19,31.96,2024-08-15,9,Debit Card,390.38,No,4
06c250f5-6214-4231-86b0-0bf404e54250,30,Male,Snowton,Utah,56351.0,Electronics,10,48.7,2023-02-25,2,Debit Card,63.71,No,10
c96e2ceb-fdf3-45bd-918a-c7148ea649df,53,Female,Port Toddshire,Ohio,47075.8,Fashion,18,25.96,2023-07-13,7,Bank Transfer,303.59,Yes,1
1fcc4ef5-4200-42f4-8941-67672fa7ab39,18,Male,Lopezchester,South Carolina,70420.17,Sports,4,44.22,2023-04-22,7,PayPal,340.74,No,8
e8187530-696a-44f3-b4d3-dddc06bf7fb2,21,Female,North Kimberlyberg,New Jersey,108179.63,Beauty,7,35.49,2023-11-09,8,Debit Card,465.87,Yes,2
8748d31d-d93b-42fe-9545-ae4f981b46e7,46,Other,New Christopher,Nevada,133541.62,Sports,1,21.79,2024-09-01,6,Credit Card,252.71,No,10
94c422f1-308f-4838-8777-db51c936497f,22,Other,Terrychester,Georgia,19233.67,Beauty,4,20.37,2023-06-09,3,Credit Card,215.58,No,10
294f1ac6-8631-42e4-babc-be026ac6f3e8,44,Other,East Brian,Nebraska,27713.51,Groceries,14,16.83,2024-04-30,9,Bank Transfer,357.08,No,7
250e3e84-b1f3-4df2-87b7-5ced105f37ab,65,Other,Washingtonmouth,Alabama,18978.75,Fashion,14,36.06,2023-06-10,3,Credit Card,162.49,No,6
84aa1183-d38e-443a-a697-02c38b56f258,24,Male,West Mariofort,Tennessee,52267.62,Fashion,4,25.21,2023-09-18,1,PayPal,75.56,Yes,4
db67eec2-f7dd-4b5f-bede-ae5c2c81f4ce,43,Male,Bethport,South Dakota,72077.36,Fashion,16,23.49,2023-05-31,3,PayPal,393.24,No,4
3f4f6670-7cee-4302-bc2f-c348b40738a7,40,Other,Nicholasland,Texas,103441.34,Beauty,15,40.95,2022-11-24,5,Debit Card,289.09,Yes,1
0f75912c-68cb-41d2-b8a2-9c8a530a0fc2,41,Male,East Karenberg,Louisiana,95009.49,Sports,2,58.29,2023-01-15,6,Credit Card,25.95,No,8
e0dfeacb-a92a-4677-8940-0508968cf8ef,36,Female,Brownport,West Virginia,66203.99,Groceries,5,9.67,2024-03-23,6,Debit Card,402.82,Yes,10
730f781e-bbe6-40cf-9e21-a7f7de0721ee,53,Male,North Jack,Idaho,68138.7,Home,1,14.59,2023-03-15,3,PayPal,295.78,No,9
d4363266-0a19-4af9-86b9-41a93f32096f,43,Male,East Christophertown,Arizona,127791.67,Beauty,15,23.54,2024-08-01,5,Debit Card,276.07,No,5
308cfe22-e036-4cfa-999a-caa46b013e89,22,Other,North Richardton,New York,65359.52,Groceries,3,15.87,2023-02-12,8,Debit Card,168.41,Yes,5
5f8334ff-a31e-4d7d-ba06-420cad962768,63,Male,Brownfort,Pennsylvania,108934.64,Groceries,16,28.48,2023-09-12,3,Bank Transfer,243.79,No,9
a5e290d6-e8fd-40a2-ad75-4589c09beede,47,Other,North Tabitha,Texas,17837.57,Sports,16,9.62,2024-02-03,3,PayPal,155.67,Yes,9
7cadbf8e-57ba-4148-8604-ba5a5b9e1769,35,Other,New Kevin,Iowa,64011.18,Beauty,9,52.09,2022-12-24,6,Credit Card,465.18,No,1
7d9fcb30-7309-41ac-9562-62d8477a6e9a,28,Female,South Julie,Utah,68913.3,Home,11,45.55,2023-04-27,9,Credit Card,34.23,No,9
7fbc5cd6-9fa8-4059-8738-b11efe006a27,49,Male,Lake Stevenhaven,North Dakota,130367.17,Groceries,13,47.99,2023-09-25,4,PayPal,70.09,Yes,2
0acad3b0-a5f4-44ca-921e-23c9699ae729,20,Other,Jacksonmouth,New York,25576.33,Home,18,5.01,2024-08-29,1,Bank Transfer,135.4,No,8
5bb70239-1e17-4b79-b7f5-744e2cb18a42,60,Other,Alanmouth,Washington,41310.08,Home,15,47.27,2023-10-26,1,Debit Card,390.81,No,1
762d1012-d27c-4bc6-84bc-296be1885414,29,Other,Cherylside,Alaska,67723.1,Electronics,16,11.92,2023-10-30,2,PayPal,462.15,No,2
63a5c8b3-0f06-4cda-84eb-ccce79c7346f,50,Female,Lewisbury,Maryland,144247.93,Electronics,16,28.56,2023-07-06,9,PayPal,459.69,No,10
8d99403a-eeee-4531-8401-61387a31ed3c,64,Other,Fryeview,Maine,42525.04,Beauty,6,8.69,2023-02-26,1,Credit Card,206.86,Yes,2
fca30121-d9b9-446e-abbc-c11a7ff8bf0b,58,Other,New Jonathan,Utah,21017.22,Home,18,31.29,2022-09-30,2,Credit Card,183.86,Yes,3
0725f1e8-26a9-4697-8e9f-8335098c8a2b,43,Male,Kimmouth,New Hampshire,50674.71,Beauty,3,32.64,2023-01-24,7,Debit Card,206.02,Yes,8
881d1e5b-3330-4284-9627-f70dfa1dc2f3,58,Male,Greenland,Oregon,126359.44,Beauty,3,59.41,2023-02-24,8,Credit Card,34.32,Yes,9
dd90a41d-a3aa-4e74-9052-a112dc58a85c,56,Female,East Josephstad,Missouri,26909.83,Electronics,7,9.2,2024-08-21,3,PayPal,270.35,Yes,1
ca349d7b-aaa1-41e6-891e-25604eabda12,58,Male,West Jesuschester,Washington,51802.23,Electronics,15,27.64,2022-12-07,2,Debit Card,231.86,No,9
818722dd-b909-4dbf-aa69-95b76136011e,55,Female,Marytown,Pennsylvania,117098.45,Fashion,9,14.75,2024-02-17,8,Bank Transfer,397.31,No,9
a7ba36cb-47ff-46af-84af-173aa584ef3b,20,Female,Williamsmouth,Connecticut,137578.68,Fashion,9,21.3,2022-12-02,8,Credit Card,314.52,Yes,2
c067ed07-1962-4ada-b7ee-6b591098161b,63,Female,Port Michealbury,Louisiana,102376.91,Home,11,57.92,2024-07-04,4,Debit Card,148.76,No,4
c2207f60-1889-4722-a1fe-a709c5cbb961,26,Female,Teresastad,Rhode Island,50819.98,Beauty,15,50.34,2023-12-18,5,Credit Card,335.44,No,1
61264be1-f6c8-4831-ab01-c10f6bbd3f67,37,Female,South Terry,Mississippi,42843.09,Sports,13,24.96,2024-02-06,3,Credit Card,458.63,Yes,5
6ccb6b8e-8597-4fe6-af10-789c15bbc034,44,Female,Jackside,Delaware,67478.16,Beauty,16,22.93,2024-05-03,9,Debit Card,224.43,Yes,4
a63b42da-56fc-4ae6-84b3-4d16b54d76fb,56,Other,Michaelchester,North Dakota,46094.16,Sports,19,34.28,2023-05-15,7,PayPal,460.36,No,9
24863ef8-89b7-4edb-b17a-e409ac28c07e,65,Male,West Michelle,New Jersey,67601.38,Beauty,13,36.95,2024-08-18,2,Debit Card,334.77,Yes,3
3786363d-ab7f-40d2-98dd-ecafd0c28f03,60,Female,West Paula,South Carolina,59262.23,Electronics,7,22.36,2024-04-28,8,Bank Transfer,374.09,No,10
b3c7986c-872e-4ce4-9768-4be1885681a3,32,Female,West Francisco,Nevada,100377.88,Home,14,47.3,2024-08-09,7,Bank Transfer,378.62,Yes,2
942b215f-5b52-4dd2-8729-f3c1a3c9a860,49,Female,South Amanda,New Hampshire,29226.23,Home,2,31.97,2023-01-07,7,Bank Transfer,96.26,Yes,9
27c19d19-b8a0-40d5-a77a-c21cb46b5c7a,31,Female,Jeffreymouth,Utah,96717.3,Electronics,9,52.62,2024-02-22,6,Credit Card,469.44,Yes,9
023b2920-3002-45f6-857a-47cf660eb0d4,59,Male,East Davidland,Hawaii,62839.28,Electronics,6,5.77,2024-01-30,6,Credit Card,144.66,No,5
46c9a224-ff96-44fc-b401-e6f08e237461,44,Male,Davisfurt,Wyoming,90679.04,Electronics,14,35.24,2023-07-30,5,PayPal,267.63,No,8
8bc37f9d-2c86-4faa-8cc9-761b9c4e33e4,55,Other,Moorefurt,Washington,47814.28,Home,6,55.42,2023-09-08,3,Bank Transfer,405.58,Yes,10
5dd72a55-4d9d-461e-ac5b-0399dc5d1c24,38,Female,East Aaron,Ohio,71461.23,Sports,10,47.45,2024-08-24,6,Debit Card,16.79,No,2
6a41037d-19f5-46c9-8a44-e48960c40aeb,68,Male,Port George,California,43421.89,Sports,8,26.67,2023-09-23,5,PayPal,480.71,Yes,3
248fd2f9-7cf3-49f0-9fda-94e42b1aed45,48,Male,Wangton,Kentucky,44631.24,Groceries,19,33.82,2023-07-11,3,Bank Transfer,36.54,No,10
7e142e4c-6caf-406f-a47f-c29f7789d0b5,43,Female,New Timothyside,New Mexico,59480.2,Beauty,6,51.7,2024-07-25,9,Debit Card,449.6,No,7
f5c9b607-0552-4009-aedc-8598f37e5a1f,48,Female,West Lisa,Wisconsin,84029.69,Groceries,8,49.32,2022-09-10,2,Debit Card,87.57,Yes,2
0b881813-9954-4b1a-af76-6d5ed70a5f2b,43,Male,East Johnny,South Carolina,72637.77,Beauty,11,43.76,2024-09-01,7,Bank Transfer,87.7,Yes,4
8f848fe6-a5a9-4ec8-9599-c5d04906932a,53,Other,Christopherstad,Florida,58565.31,Beauty,11,9.46,2023-09-05,3,Debit Card,176.65,No,2
8e542d2b-d1fb-4119-85e5-0f03fd1c8d14,69,Male,Suarezberg,North Carolina,77048.1,Home,10,8.43,2023-01-13,7,Debit Card,410.44,No,10
5564739f-dfbf-43b7-941d-fe80377720c6,62,Other,Port Stephanie,Iowa,94557.99,Groceries,16,59.08,2023-06-20,6,Credit Card,63.92,No,5
04fde043-4d66-4329-ae82-cc66b5d8ed72,40,Male,Fryfort,South Dakota,37669.34,Electronics,5,30.55,2023-02-03,2,PayPal,303.79,Yes,6
314ddb58-7692-4a1d-a0e0-affa15374b6c,57,Male,Kristinemouth,Hawaii,60415.52,Home,6,30.57,2024-04-28,7,Bank Transfer,35.83,Yes,2
f0c2c933-ab49-4bc0-8587-9d6c2607c18d,39,Other,Port Lucasbury,Pennsylvania,118146.25,Beauty,15,8.25,2022-10-28,2,Credit Card,187.68,No,8
1b1a0021-d93c-4677-bd59-3f3616607907,42,Female,North Lisaburgh,Connecticut,78332.91,Electronics,19,18.4,2024-05-29,8,Credit Card,229.01,No,4
f9719f16-bc4b-44bb-ab4e-5e505c71a883,22,Other,Emilymouth,Idaho,54052.38,Fashion,4,53.03,2023-07-23,6,Debit Card,15.26,No,9
f09a11bd-410c-4d69-bef3-264267743c67,56,Female,Mariabury,Colorado,147764.54,Sports,11,27.09,2023-06-03,4,Debit Card,492.71,No,1
3c52915a-c02e-4ca4-87a6-3fd67b6cca26,43,Female,Russellberg,Nevada,89502.5,Electronics,6,38.05,2022-10-03,6,PayPal,491.21,No,10
3faa3b8b-5d73-436d-beb4-a564b761dbfe,23,Other,Mistyborough,South Dakota,25123.21,Sports,11,58.74,2023-03-25,4,Bank Transfer,395.98,Yes,10
ad1ebdea-25a3-4c33-a36d-950e8b877122,43,Other,Garciaside,Maine,45219.09,Home,1,48.42,2024-05-19,3,Credit Card,472.39,No,2
d6296129-72a2-4d67-aed9-74ff0678042c,41,Male,West Amanda,Georgia,140703.41,Electronics,9,22.45,2022-11-12,2,Bank Transfer,214.19,No,6
e9d823fb-3ec2-4f28-a259-08d9ae87fbf2,20,Male,Ryanmouth,California,25222.53,Electronics,17,52.69,2023-09-17,4,Debit Card,66.09,Yes,3
c95ed8da-9d57-4e32-9370-b48af24dcc72,19,Other,Cynthiatown,Pennsylvania,76826.16,Fashion,7,18.41,2023-03-04,3,Debit Card,85.1,No,8
95d77fcd-e620-4f8c-80d7-9a3a04ccc143,67,Other,Brianfurt,South Dakota,48656.2,Beauty,18,41.76,2022-09-22,5,Bank Transfer,125.88,No,8
2893a4d0-309e-4ff0-abf4-dea10c83b055,24,Other,New Elizabethland,Wisconsin,94567.85,Groceries,7,18.37,2024-01-06,8,Debit Card,334.79,Yes,4
5bd227ba-bba5-40a0-8c97-3d028adfb584,51,Female,Port John,Wisconsin,139030.8,Electronics,14,29.58,2024-06-02,4,Debit Card,243.11,No,7
303185ba-4acf-4bd2-b80a-10680401e01c,20,Other,Rhondaport,Idaho,45836.35,Beauty,6,6.19,2023-07-24,6,Bank Transfer,309.32,No,8
8e445c11-ebf0-4970-a0b6-12f5bee17253,45,Female,Annaport,Alabama,29357.59,Home,18,15.49,2023-04-18,3,Debit Card,65.95,No,7
59321e5e-282b-45c5-a6e2-337de4acc02e,45,Other,South Charles,Tennessee,87294.39,Home,18,50.71,2023-06-15,1,Debit Card,137.4,No,3
cf6a8d6f-252a-4b49-a091-f2ca5a2b3d3d,38,Female,West Ryan,New Hampshire,111814.64,Sports,18,47.97,2023-11-26,2,PayPal,453.66,Yes,9
585209bd-7cd4-41ef-b2b9-9d48f1b716da,46,Other,South Ryan,West Virginia,71613.81,Beauty,2,17.29,2022-11-15,4,PayPal,450.75,Yes,2
